customer_id,customer_name,email,phone,total_orders,avg_order_value
14839726,Lohit Lanka,karajhalak@example.org,919235462786,10,516.19
14940427,Sara Rajagopalan,nbhatnagar@example.org,919235462787,3,1992.36
14944819,Triya Patla,vrindakumer@example.com,919235462788,14,1127.8
14974554,Kevin Magar,badamivrishti@example.net,919235462789,9,805.9
14991661,Logan Nigam,ebhatti@example.org,919235462790,18,1719.35
14994388,Charles Wason,urmibedi@example.org,919235462791,20,1782.84
15043066,Bakhshi Majumdar,aashibiswas@example.org,919235462792,2,1748.41
15066187,Vedant Keer,birnicholas@example.net,919235462793,13,791.67
15144290,Omkaar Swamy,bhattirishi@example.com,919235462794,19,436.35
15221182,Charles Munshi,diptagour@example.net,919235462795,11,1871.46
15236510,Pooja Prasad,niharika09@example.com,919235462796,11,937.26
15345667,Lila Chanda,rrandhawa@example.org,919235462797,6,1574.77
15391556,Ria Pau,samaksh55@example.org,919235462798,16,762.73
15417130,Henry Arora,loyalluke@example.net,919235462799,5,1289.29
15484407,Saksham Kaur,hchakraborty@example.net,919235462800,18,560.95
15487049,Aadhya Cherian,chaayabalay@example.net,919235462801,15,1928
15529446,Pallavi Goda,onveerbedi@example.net,919235462802,9,854.35
15534747,Oviya Luthra,umangat@example.com,919235462803,15,362.34
15545780,Ekansh Baria,gangulymahika@example.org,919235462804,18,1268.44
15568831,David Swamy,noah34@example.com,919235462805,7,813.3
15599514,Yashodhara Magar,abeerbedi@example.org,919235462806,20,1171.07
15631726,Ucchal Murthy,garimabala@example.com,919235462807,11,664.87
15661674,Jyoti Ray,watika42@example.net,919235462808,12,453.24
15661901,Warda Wagle,oscar26@example.net,919235462809,1,764.57
15733078,Ekanta Shukla,ekiya65@example.net,919235462810,1,1152.95
15796277,Finn Pau,mchatterjee@example.com,919235462811,19,1365.33
15808945,Vrinda Khurana,krishnanabhimanyu@example.com,919235462812,6,1255.9
15830066,Rishi Krishnan,riya20@example.org,919235462813,19,936.66
15897933,Mohini Rao,nicholas03@example.com,919235462814,1,1221.23
15931134,Azaan Gara,darika48@example.org,919235462815,5,760.9
16082651,Amara Sundaram,yuvrajmadan@example.com,919235462816,14,895.74
16230299,Urvi Koshy,sarkarwarhi@example.net,919235462817,4,1776.71
16256136,Panini Mangal,okulkarni@example.org,919235462818,14,415.01
16341776,Oviya Gera,gavinprabhakar@example.net,919235462819,6,964.4
16359370,Harsh Gaba,ebains@example.com,919235462820,1,1352.7
16376189,Samaksh Srivastava,nidrachowdhury@example.com,919235462821,10,271.53
16379942,Harshil Kuruvilla,sudikshagokhale@example.org,919235462822,15,1370.56
16400639,Anvi Dutta,girindra67@example.com,919235462823,5,680.48
16410155,Darika Barman,choprachanchal@example.org,919235462824,8,601.32
16410708,Zinal Bahri,nitesh75@example.org,919235462825,10,1843.17
16420489,Divya Peri,craman@example.org,919235462826,14,1368.05
16424635,Fitan Kade,janyasaha@example.net,919235462827,13,1135.26
16435594,Aryan Ranganathan,kamala48@example.net,919235462828,4,1273
16436211,Daniel Hans,anvimerchant@example.net,919235462829,8,780.94
16436359,Yashica Ramesh,nagiyashica@example.net,919235462830,9,1485.15
16448993,Chakradev Krishnan,riasheth@example.org,919235462831,14,1691.92
16484167,Hemal Bala,xbaral@example.org,919235462832,19,1128.06
16485871,Chaman Kota,anika64@example.com,919235462833,6,1805.76
16543242,Vihaan Korpal,pahalsama@example.com,919235462834,6,1523.88
16547602,Geetika Das,ojas67@example.com,919235462835,14,1240.96
16561710,Isaiah Natt,yashodaanne@example.org,919235462836,12,1043.28
16617201,Ekaraj Bhandari,xalak59@example.org,919235462837,8,355.17
16640907,Anjali Choudhary,npalla@example.org,919235462838,16,527.03
16764246,Aarini Dewan,hnarang@example.net,919235462839,1,1938.34
16780752,Avi Soman,indalisunder@example.net,919235462840,20,1429.12
16785724,Indali Majumdar,owenkhatri@example.net,919235462841,16,1768.52
16786161,Maya Ram,barkha46@example.net,919235462842,15,496.26
17100301,Jason Sur,kurianatharv@example.com,919235462843,16,1515.01
17106161,Gagan Prabhakar,manan23@example.org,919235462844,9,331.15
17132416,Diya Tak,njain@example.com,919235462845,20,644.85
17159117,Tripti Bassi,dayita64@example.org,919235462846,1,336.26
17201639,Vidhi Toor,aggarwalwatika@example.net,919235462847,15,1472.23
17287733,Balhaar Chaudhari,petergrewal@example.net,919235462848,12,1897.84
17299810,Hamsini Krish,jalsasetty@example.com,919235462849,13,1874.42
17341194,Faras Kaul,yadavxalak@example.net,919235462850,18,1530.18
17390673,Raghav Wali,watikasule@example.org,919235462851,16,1043.26
17392512,Lavanya Bumb,rsengupta@example.net,919235462852,14,1902.78
17521263,Tanvi Patla,qsani@example.com,919235462853,19,1990.96
17597449,Umang Dhingra,vamakshi09@example.com,919235462854,15,229.4
17675915,Rayaan Wable,khuranafrado@example.org,919235462855,4,1146.18
17681645,Maanav Bhat,frederick08@example.com,919235462856,15,1381.26
17696094,Tanvi Barad,rajagopalangeetika@example.net,919235462857,16,1626.23
17749347,Akshay Bhasin,dsinghal@example.org,919235462858,15,1842.37
17805991,Jhalak Rai,mitalihayer@example.com,919235462859,10,924.9
17843667,Yauvani Purohit,nyadav@example.net,919235462860,4,618.64
17861428,Nicholas Chowdhury,warhi85@example.com,919235462861,10,1606.18
17929886,Oscar Parekh,madhavkibe@example.com,919235462862,7,744
17939362,Anjali Yogi,jackson54@example.net,919235462863,17,496.59
18035010,Vrishti Chakrabarti,battayashasvi@example.com,919235462864,16,745.1
18082040,Jonathan Bir,beraprisha@example.com,919235462865,17,1098.59
18113428,Dominic Goda,dev69@example.com,919235462866,7,255.73
18140588,Orinder Malhotra,kchaudhary@example.org,919235462867,17,856.95
18170800,Anamika Sur,odikaraval@example.net,919235462868,12,1972.81
18199057,Xalak Sahni,minhasjacob@example.org,919235462869,9,1353.93
18229949,William Bora,lthakkar@example.com,919235462870,10,466.33
18256339,Dalbir Dora,rkapur@example.net,919235462871,5,1719.33
18259715,Finn Chacko,ojasvi77@example.com,919235462872,9,1731.11
18326028,Lekha Bakshi,saksham67@example.com,919235462873,3,244.31
18394558,Dipta Sarraf,balveer31@example.org,919235462874,2,1186.59
18465047,Patrick Chaudhry,pranit07@example.net,919235462875,8,746.88
18567760,Ethan Natarajan,bmane@example.com,919235462876,13,1933.7
18642306,Wazir Bahl,vihaankanda@example.com,919235462877,12,1802.63
18771682,Nitara Sur,chakradhar10@example.com,919235462878,12,1420.99
18791381,Avni Gera,hiralmunshi@example.net,919235462879,1,1206.26
18889370,Mason Atwal,fbalakrishnan@example.org,919235462880,18,598.79
18896771,Tejas Wable,radhakrishnanaarav@example.com,919235462881,12,1906.46
18935489,Krishna Dugal,mandalmohammed@example.org,919235462882,8,1957.21
18940384,Anita Sehgal,gchawla@example.net,919235462883,7,1068.47
18954314,Ladli Nagarajan,rkurian@example.net,919235462884,6,1781.37
18986315,Adweta Wason,chasmum69@example.net,919235462885,19,854.26
19067680,Rajata Mall,agara@example.org,919235462886,18,410.34
19080489,Reva Sha,qsarin@example.org,919235462887,9,578.21
19084027,Mitesh Sehgal,biswasosha@example.com,919235462888,20,908.28
19091057,Kalpit Kohli,siddharthissac@example.com,919235462889,9,1569
19145354,Shivani Deo,wrideshmannan@example.net,919235462890,11,963.35
19179897,Tarak Nagi,aayush04@example.net,919235462891,18,1491.58
19180962,Osha Varghese,bimalaanne@example.org,919235462892,19,622.08
19182548,Laban Kulkarni,wvora@example.org,919235462893,16,636.15
19216141,Teerth Manda,wriddhish20@example.com,919235462894,9,1428.54
19259955,Rehaan Borde,ramanamika@example.org,919235462895,15,213.69
19275474,Girik Hora,rayaantiwari@example.org,919235462896,14,698.12
19375332,Udarsh Rao,lopa03@example.net,919235462897,20,1556.48
19393135,Nathaniel Gokhale,jaggionveer@example.com,919235462898,19,327.58
19400174,Urvi Grover,dhingraabha@example.org,919235462899,2,907.16
19425804,Xavier Sahni,nandini67@example.org,919235462900,10,1121.27
19482392,Yachana Nath,fganesh@example.org,919235462901,10,1478.75
19523014,Neha Shroff,parmarbhavika@example.com,919235462902,14,679.5
19523856,Aryan Sood,naveennatt@example.com,919235462903,6,1084.14
19536688,Parth Ramaswamy,yatin72@example.org,919235462904,4,1346.03
19556566,Yashica Doctor,tdutta@example.net,919235462905,20,664.17
19581959,Eesha Sahota,nsavant@example.org,919235462906,5,1517.34
19682060,Hamsini Swamy,vedant21@example.org,919235462907,4,850.2
19705695,Ayush Kala,wreddy@example.net,919235462908,6,816.6
19741509,Michael Vohra,tbaral@example.com,919235462909,3,949.01
19771128,Urvashi Bhandari,jatin71@example.net,919235462910,4,1807.2
19966989,Varsha Dutt,rdevi@example.com,919235462911,2,1737.1
20122449,Amaira Ahuja,adya94@example.com,919235462912,12,1298.4
20148223,Manbir Dua,ekavir81@example.org,919235462913,5,599.99
20163931,Gautami Doshi,olata@example.org,919235462914,5,404.55
20209237,Anthony Ratti,riya25@example.com,919235462915,19,1121.1
20238921,Shivani Kumer,nandra@example.com,919235462916,8,1298.79
20254516,Tanveer Samra,warjaschoudhury@example.com,919235462917,18,1536.88
20298398,Urvi Bali,bina13@example.com,919235462918,1,1049.6
20310720,Samaksh Chaudhuri,imaranchana@example.com,919235462919,9,1677.91
20314691,Raksha Bhattacharyya,nlata@example.org,919235462920,2,282.92
20343501,Anthony Krishnamurthy,manbirdhawan@example.com,919235462921,19,1070.47
20360447,Timothy Dubey,ekta28@example.com,919235462922,2,640.41
20469626,Tanish Ghose,vchander@example.net,919235462923,9,1250.28
20496835,Chandresh Panchal,ysingh@example.net,919235462924,17,1240.91
20517871,Lavanya Natt,sanaya15@example.net,919235462925,4,418.15
20625627,Hredhaan Prasad,kevin23@example.com,919235462926,11,718.1
20634789,Aarnav Som,bhandariaryan@example.com,919235462927,12,1223.43
20689141,Maya Yohannan,vigvasatika@example.org,919235462928,19,995.55
20834589,Parth Madan,jeetbansal@example.org,919235462929,8,740.07
20835909,Inaya Ramanathan,barkha14@example.net,919235462930,9,713.25
20940403,Tanvi Kala,mbanerjee@example.com,919235462931,11,1511.1
20951294,Sathvik Dhar,januja43@example.com,919235462932,4,223.45
20956158,Kashish Misra,xiti79@example.org,919235462933,7,312.69
21201299,Ladli Hegde,aadi81@example.com,919235462934,19,1488.68
21270783,Aarna Vig,rushil71@example.com,919235462935,3,1508.8
21282544,Warda Basak,bhavanighosh@example.org,919235462936,16,657.98
21409946,Ayushman Agrawal,patrickyohannan@example.com,919235462937,2,1428.68
21425168,Gavin Panchal,mittalaarini@example.com,919235462938,5,1861.73
21432404,Darika Sharaf,hardik53@example.net,919235462939,17,1482.59
21456226,Indrajit Mitra,ekavir45@example.org,919235462940,18,980.16
21461764,Nandini Bassi,shethchakradhar@example.com,919235462941,15,1689.46
21481338,Rajata Upadhyay,bhavanikala@example.com,919235462942,17,480.61
21524495,Alka Deol,edhitha04@example.org,919235462943,9,236.96
21553672,Udyati Puri,aachalsarma@example.com,919235462944,1,429.36
21573815,Urvashi Dalal,pallaraksha@example.com,919235462945,2,206.87
21577948,Madhav Johal,tailorsimon@example.org,919235462946,17,225.6
21597477,Mugdha Chaudhuri,ramakrishnanchandresh@example.net,919235462947,18,246.42
21626705,Ekani Dubey,ranveerkrish@example.com,919235462948,16,655.46
21658322,Balhaar Balasubramanian,subramanianveer@example.org,919235462949,5,1416.06
21677923,Lipika Mukhopadhyay,akapur@example.com,919235462950,17,465.55
21697638,Hredhaan Bhagat,qmaharaj@example.org,919235462951,1,381.19
21701991,Wazir Hari,anitakaur@example.com,919235462952,5,1114.5
21779155,Udant Upadhyay,leena40@example.net,919235462953,19,1190.95
21784094,Lakshit Rai,isaiahdesai@example.com,919235462954,17,1530.19
21786873,Balhaar Ramesh,nisha81@example.org,919235462955,3,1600.68
21809858,Ekansh Seshadri,utara@example.com,919235462956,9,1343.53
21866852,Ojas Morar,vchoudhary@example.com,919235462957,18,1480.38
21948041,Oni Amble,sudikshabhatt@example.com,919235462958,13,1381.95
22020776,Manan Banerjee,ekbaldeshmukh@example.net,919235462959,10,714.21
22036818,Yatan Yogi,madhavsom@example.org,919235462960,5,1732.02
22047134,Ubika Shukla,ijayavasa@example.net,919235462961,20,991.94
22054087,Peter Buch,yash33@example.com,919235462962,18,1197.98
22076522,Chaaya Andra,isabharwal@example.com,919235462963,5,1670.28
22077605,Megha Sachar,madhavijayaraman@example.com,919235462964,4,825.48
22081691,Yagnesh Bora,varsha76@example.com,919235462965,13,361.38
22102079,Vrinda Lalla,yashodhara92@example.com,919235462966,10,615.86
22112867,Sanaya Chakrabarti,sarmaavi@example.net,919235462967,6,204.58
22133362,Samesh Dixit,upasna58@example.net,919235462968,18,482.2
22161071,Arunima Deol,yasti56@example.org,919235462969,7,1582.43
22210238,Rayaan Krishna,unni50@example.org,919235462970,8,351.08
22227829,Rehaan Patla,naksh47@example.com,919235462971,17,1386.69
22253483,Chandresh Hora,csanghvi@example.net,919235462972,15,1561.12
22293666,Gopal Kumar,lankayagnesh@example.com,919235462973,2,1671.53
22321208,Pratyush Bedi,dipta24@example.net,919235462974,18,558.66
22358567,Zansi Chakraborty,xrau@example.org,919235462975,8,638.86
22483684,Gautami Dar,sainigam@example.net,919235462976,20,719.77
22524981,Samar Sengupta,vedantgrover@example.com,919235462977,14,343.23
22571994,Lakshit Bassi,kothariyashoda@example.net,919235462978,2,912.9
22613559,Omya Johal,choudharyelijah@example.net,919235462979,10,736.33
22694456,Eesha Saha,reva48@example.org,919235462980,6,697.9
22738465,Gabriel Oak,jgolla@example.com,919235462981,16,1903.09
22800586,Jacob Lad,janani01@example.net,919235462982,10,1332.02
22822088,Baghyawati Wadhwa,pdas@example.org,919235462983,11,293.88
22846435,Jackson Shenoy,forum17@example.net,919235462984,12,1844.21
22851478,Vamakshi Bhardwaj,baradvihaan@example.com,919235462985,14,1722.19
22915611,Rishi Minhas,johalmadhavi@example.net,919235462986,10,1239.42
22931642,Lajita Ghosh,mseshadri@example.net,919235462987,18,649.19
22974816,Ekantika Muni,indira89@example.com,919235462988,1,865.72
23081177,Harinakshi Batta,xiti38@example.com,919235462989,14,969.68
23095784,Alka Mitra,pahal62@example.com,919235462990,3,1470.2
23098216,Ladli Chhabra,idikaamble@example.com,919235462991,9,1193.05
23126356,Oliver Kaur,ishenoy@example.org,919235462992,7,1580.04
23126657,Ekiya Sekhon,dakshesh23@example.org,919235462993,1,1034.23
23286884,Vedika Kaur,siyasinghal@example.net,919235462994,4,505.94
23348269,Rudra Dutta,sairajagopal@example.com,919235462995,9,1251.82
23380116,Neelima Mody,sinhahemang@example.org,919235462996,11,606.28
23434261,Jhalak Chopra,bahriforum@example.net,919235462997,7,1651.18
23448955,Pranit Gade,mohananika@example.org,919235462998,13,1201
23567263,Yatan Sem,kkata@example.org,919235462999,14,231.38
23676689,Jagat Dhar,chadhameera@example.com,919235463000,2,654.95
23755474,Jhalak Rajagopal,rudrakrishna@example.com,919235463001,9,854.81
23794330,Nisha Amble,pillaifariq@example.net,919235463002,1,822.37
23844919,Jagvi Bhatt,ekapad42@example.org,919235463003,9,1890.71
23961725,Zayyan Buch,vihaandey@example.net,919235463004,6,367.74
23976957,Ryan Sawhney,vamakshiramachandran@example.org,919235463005,6,755.84
23982977,Charita Rama,iwable@example.net,919235463006,2,1863.55
23984022,Liam Gupta,sanaya20@example.net,919235463007,3,1519.51
23996221,Jackson Issac,wsathe@example.org,919235463008,7,1783.28
24000329,Aarush Dey,widishamerchant@example.org,919235463009,17,1787.69
24032469,Liam Khatri,rsehgal@example.org,919235463010,14,814.5
24043135,Edhitha Bassi,onisubramaniam@example.org,919235463011,15,1681.39
24104630,Jonathan Deo,aradhanaramachandran@example.com,919235463012,13,448.52
24107959,David Chowdhury,kvarughese@example.com,919235463013,7,354.25
24137201,Jyoti Grewal,ssarin@example.org,919235463014,2,1399.08
24144240,Charles Parsa,bjain@example.com,919235463015,15,1938.81
24153726,Azad Sachdev,jiyer@example.org,919235463016,16,546.12
24308515,Thomas Walia,hariyug@example.net,919235463017,20,1801.96
24323106,Faras Edwin,siyathakur@example.org,919235463018,19,384.21
24337950,Ishwar Chakraborty,nsundaram@example.org,919235463019,20,1845.42
24357425,Wriddhish Munshi,siddharthkale@example.com,919235463020,6,798.18
24456825,Vansha Khurana,jnagarajan@example.com,919235463021,18,363.12
24478397,Jairaj Gill,ibanik@example.org,919235463022,14,829.36
24496983,Vasana Sen,khareurishilla@example.com,919235463023,17,1262.44
24517523,Mohini Pillai,chanderlogan@example.org,919235463024,14,361.29
24581427,Yahvi Tiwari,awason@example.org,919235463025,3,747.9
24621386,Maanav Raghavan,comarfrado@example.net,919235463026,14,344.08
24633671,Manan Buch,nihalmani@example.net,919235463027,12,1112.03
24644542,Harish Mahajan,gabrielkapadia@example.org,919235463028,4,1252.89
24745800,Isaac Mutti,sachdevabdul@example.net,919235463029,3,1657.15
24821281,Onveer Kanda,johalkala@example.net,919235463030,10,1004.08
24845814,Harshil Shukla,krish11@example.com,919235463031,17,423.79
24896263,Nachiket Prasad,dhillonthomas@example.com,919235463032,13,532.9
24988999,Yashawini Goyal,ramaswamyedhitha@example.org,919235463033,6,1748.52
25081012,Mohammed Oak,mekhala15@example.org,919235463034,1,963.43
25128143,Odika Kannan,neelima02@example.net,919235463035,18,1149.94
25221501,Pratyush De,zaid59@example.com,919235463036,20,1935.84
25287111,Lakshmi Ratti,daksha35@example.org,919235463037,9,581.43
25294147,Daksh Guha,jacobmadan@example.org,919235463038,9,1458.87
25430839,Ria Nair,kkhalsa@example.org,919235463039,15,885.48
25447967,Udyati Sani,kibesiddharth@example.net,919235463040,18,876.56
25503067,Ikshita Yohannan,unnigoswami@example.net,919235463041,1,1257.76
25520143,Rajata Ahuja,vbumb@example.org,919235463042,10,1133.1
25526479,Mason Doctor,baniklila@example.org,919235463043,2,391.73
25585013,Ishita Amble,shahadvika@example.com,919235463044,18,840.15
25587553,Nakul Venkatesh,mparmer@example.org,919235463045,12,689.82
25595836,Sathvik Prabhakar,modykaran@example.org,919235463046,18,314.17
25641500,Harshil Vaidya,bahadurjitsarin@example.net,919235463047,18,241.19
25659794,Rajeshri Radhakrishnan,aryan83@example.net,919235463048,11,1192.81
25661033,Raksha Kannan,rmalhotra@example.net,919235463049,3,1020.5
25665997,Barkha Sodhi,kundaucchal@example.com,919235463050,3,1188.16
25706121,Baghyawati Toor,saxenamadhavi@example.net,919235463051,12,1453.68
25713335,Ojas Sridhar,tdave@example.org,919235463052,16,1362.71
25722990,Nidra Radhakrishnan,chaman40@example.org,919235463053,16,1409.6
25747787,Zaid Bobal,savantwarda@example.com,919235463054,13,835.06
25770577,Janya Chhabra,bhavikadara@example.org,919235463055,17,1095.13
25795941,Urishilla Dhillon,mdatta@example.net,919235463056,10,765.4
25829710,Saumya Chhabra,yashasvipalan@example.net,919235463057,4,1894.32
25850478,Jeevika Taneja,aradhanaganesh@example.net,919235463058,2,679.32
25915909,Gaurangi Singh,pganguly@example.org,919235463059,18,1155.71
25977417,Lohit Sengupta,magarbanjeet@example.net,919235463060,11,399.59
25981385,Chasmum Deol,avi03@example.org,919235463061,15,1484.06
26040510,Jasmit Barad,psankaran@example.net,919235463062,5,507.99
26199489,Aarna Gola,falgunichaudhari@example.net,919235463063,11,479.65
26227445,Krishna Warrior,nakshraghavan@example.net,919235463064,1,1030.06
26245432,Darika Konda,misrathomas@example.net,919235463065,17,719.09
26250082,Om Bora,qthaker@example.com,919235463066,1,796.49
26278566,Henry Zachariah,bdara@example.net,919235463067,14,1739.84
26285589,Bakhshi De,vidhimitra@example.net,919235463068,15,535.12
26303194,Janaki Parsa,ilad@example.net,919235463069,18,1045.94
26364643,Zehaan Keer,seshadrizilmil@example.com,919235463070,9,1086.68
26412689,Yadavi Rastogi,saanvimandal@example.org,919235463071,1,1700.46
26432512,Warhi Iyer,vsengupta@example.net,919235463072,18,1092.52
26521850,Yatin Varma,tacharya@example.com,919235463073,10,215.87
26592009,Michael Dhingra,lajitatrivedi@example.com,919235463074,14,317.83
26716400,Yamini Dey,warda08@example.org,919235463075,19,1179.28
26752630,Nakul Gade,yashodhara48@example.net,919235463076,5,1340.67
26805477,Xavier Hans,gangaverma@example.com,919235463077,18,1148.4
26844216,Yochana Babu,mohinihari@example.net,919235463078,16,927.07
26863280,Aryan Dewan,znadkarni@example.org,919235463079,8,301.34
26903313,Chandresh Sandal,binakala@example.com,919235463080,1,284
26912171,Jagat Banerjee,jason88@example.org,919235463081,2,386.54
26935187,Tanveer Yogi,dhruvlala@example.org,919235463082,9,919.12
26936578,Lavanya Bawa,bavaatharv@example.com,919235463083,5,1610.07
27038630,Megha Thakkar,eshana23@example.com,919235463084,11,1307.28
27049432,Mitali Shankar,qkari@example.net,919235463085,1,1866.16
27304727,Farhan Patel,yasti64@example.net,919235463086,8,1675.04
27304827,Arjun Bhardwaj,pillayomisha@example.org,919235463087,9,1736.28
27336589,Bishakha Bhargava,jpalan@example.net,919235463088,11,678.05
27353891,Gabriel Ahluwalia,lallwarinder@example.net,919235463089,20,1110.61
27381533,Zayan Guha,ymukhopadhyay@example.com,919235463090,9,1414.83
27416314,Anika Hari,ravalbina@example.com,919235463091,3,820.6
27504517,Rayaan Gupta,ktandon@example.net,919235463092,18,1175.7
27513158,Dev Taneja,guneet73@example.org,919235463093,7,1387.81
27586115,Maanas Batra,devansh22@example.com,919235463094,1,1908.19
27604184,Tripti Nadig,soommen@example.com,919235463095,9,1108.86
27620326,Chasmum Sahni,rchoudhary@example.com,919235463096,1,1126.02
27692428,Warjas Tara,pmangal@example.org,919235463097,11,1889.95
27694927,Vedant Chandra,veer75@example.net,919235463098,8,267.32
27698051,Mitesh Savant,fsathe@example.org,919235463099,19,978.81
27709218,Ryan Dhingra,imukherjee@example.org,919235463100,18,1872.09
27727819,Lavanya Bhasin,kdeol@example.org,919235463101,8,1175.48
27746432,Eesha Rajagopal,aarini44@example.org,919235463102,10,1261.35
27824078,Caleb Ramakrishnan,amrutakhosla@example.org,919235463103,12,972.71
27878182,Qabil Lata,nakulsani@example.org,919235463104,1,1023.51
27955158,Abeer Kamdar,maanav92@example.com,919235463105,13,1659.73
27971619,Wriddhish Anne,esom@example.net,919235463106,3,1691.32
28111842,Charles Kannan,jmore@example.net,919235463107,8,1892.45
28173165,Gayathri Padmanabhan,warjasnayar@example.org,919235463108,15,545.71
28205701,Vedika D’Alia,fitanvarty@example.net,919235463109,10,1286.02
28221067,Ekansh Tandon,ishanvi02@example.org,919235463110,6,998.95
28277304,Chaitanya Mann,henry39@example.org,919235463111,14,1681.58
28280172,Gaurang Dutta,lallawilliam@example.net,919235463112,14,968.95
28286754,Bina Setty,kalaoviya@example.net,919235463113,16,1337.18
28289030,Sarthak Parmar,kashvi96@example.org,919235463114,11,1739.54
28350645,Alka Srinivasan,yashodharaseshadri@example.org,919235463115,9,553
28394354,Yatin Mohanty,hkurian@example.net,919235463116,19,1546.13
28413467,Leena Mane,borabarkha@example.org,919235463117,16,1451.81
28428852,Libni Dada,rachitraju@example.com,919235463118,7,872.25
28458746,Dalaja Borde,samakshshere@example.org,919235463119,12,1998.49
28499191,Amara Patel,gnadkarni@example.net,919235463120,11,1018.2
28603182,Karan Narayan,htiwari@example.net,919235463121,11,490.13
28663279,Sai Bhatia,haritagandhi@example.net,919235463122,6,1539.15
28876580,Udant Doshi,yloke@example.com,919235463123,15,476.34
28991365,Avi Menon,balvansule@example.org,919235463124,20,459.1
28995786,Vanya Swamy,dbhandari@example.com,919235463125,20,1706.11
29038113,Wridesh Vyas,deshpandebalhaar@example.net,919235463126,18,875.32
29095552,Gunbir Vala,yahviparsa@example.org,919235463127,17,1617.63
29097987,Matthew Subramanian,upma50@example.net,919235463128,12,224.41
29265216,Samuel Buch,kadereyansh@example.com,919235463129,3,609.49
29272253,Brijesh Nadkarni,vsom@example.org,919235463130,18,1282.7
29324437,Radhika Bains,timothy84@example.com,919235463131,11,1915.27
29361038,Idika Gade,thomas14@example.org,919235463132,19,282
29415527,Abha Behl,ishere@example.org,919235463133,11,498.21
29431960,Jagdish Manda,yutikaraja@example.org,919235463134,5,1602.35
29451600,Max Shankar,rameshzaitra@example.org,919235463135,5,1882.69
29502852,Andrew Vasa,egandhi@example.com,919235463136,18,1995.37
29525287,Theodore Dhar,nayarnathan@example.org,919235463137,15,1976.98
29562072,Edhitha Ranganathan,rajugeetika@example.org,919235463138,10,1449
29562254,Devansh Murty,samuel16@example.net,919235463139,19,1290.14
29584848,Lucky Chada,wmangat@example.org,919235463140,11,1212.04
29600229,Tamanna Borde,sekhonjhalak@example.org,919235463141,18,1491.65
29653387,Aradhana Rout,gauri61@example.com,919235463142,12,519.73
29664214,Vrishti Chopra,girishgour@example.net,919235463143,13,553.65
29689766,Pallavi Kala,avni95@example.net,919235463144,14,967.01
29858395,Patrick Rout,thakurmitali@example.org,919235463145,16,442.16
29902416,Falak Choudhry,jagvi66@example.net,919235463146,18,1010.11
29941225,Oviya Bhandari,azadchoudhary@example.org,919235463147,3,689.11
29973346,Pranit Sane,csahni@example.net,919235463148,1,1786.85
30029998,Ishwar Edwin,gulatichaitaly@example.org,919235463149,9,863.3
30042971,Garima Morar,ethankala@example.com,919235463150,8,863.9
30065862,Urishilla Hegde,ozaomkaar@example.com,919235463151,13,749.95
30116949,Harshil Pathak,quincy04@example.net,919235463152,5,1535.47
30188374,Naveen Chakrabarti,sinhasudiksha@example.com,919235463153,15,915.53
30192942,Darika Raj,rattiikshita@example.org,919235463154,8,1400.72
30265929,Nandini Brahmbhatt,agastyabhatia@example.net,919235463155,15,1388.33
30285217,Isha Sahni,zdeep@example.com,919235463156,11,334.01
30317733,Janani Sawhney,maniomisha@example.com,919235463157,12,569.16
30367559,Bhavna Guha,canne@example.net,919235463158,6,1419.6
30373140,Sai Dhingra,thomas08@example.com,919235463159,2,596.71
30447453,Jagrati Lad,gbail@example.net,919235463160,14,389.39
30455484,Lajita Ravel,janya13@example.net,919235463161,2,1001.64
30468930,Nirja Manda,praneelgolla@example.com,919235463162,6,1449.81
30535703,Dev Comar,isha32@example.com,919235463163,3,301.96
30619659,Lohit Kalla,saxenalogan@example.org,919235463164,14,1992.42
30643619,Ethan Nagi,janujaahuja@example.org,919235463165,5,1084.47
30733165,Gaurang Grewal,triptisama@example.com,919235463166,10,1609.11
30755306,Divya Kakar,ychander@example.org,919235463167,9,555.67
30767655,Aarnav Issac,qnarula@example.com,919235463168,15,698.87
30788486,Vrishti Mittal,garima95@example.org,919235463169,11,328.57
30823988,Owen Sangha,oakkaran@example.org,919235463170,9,1525.85
30891209,Azaan Bora,zramesh@example.org,919235463171,1,1815.35
30900441,Omaja Misra,priyalanka@example.org,919235463172,18,1509.24
30979436,Diya Chaudry,pooja30@example.com,919235463173,17,422.51
31000129,Lohit Kaur,oscarchaudhari@example.com,919235463174,18,1120.64
31026200,Saksham Garg,ryan15@example.com,919235463175,13,285.02
31076002,Urvi Wali,advayluthra@example.com,919235463176,5,1389.14
31084686,Jai Ramaswamy,mitali78@example.org,919235463177,4,893.55
31156674,Aarav Jaggi,naksh19@example.org,919235463178,3,1552.42
31233120,Veer Krish,ethanmander@example.org,919235463179,2,555.76
31324823,Utkarsh Biswas,imaran02@example.net,919235463180,14,414.15
31328762,Vanya Sanghvi,wyattsrinivas@example.com,919235463181,5,941.9
31371112,Osha Chad,jyotisethi@example.com,919235463182,5,231.41
31384626,Tanay Desai,krishnadamyanti@example.org,919235463183,13,600.95
31389750,Advika Bala,yuvrajdayal@example.org,919235463184,18,1600.66
31410886,Ayush Manda,kapurtristan@example.org,919235463185,9,757.75
31456752,Henry Borah,vyanjananigam@example.net,919235463186,16,1337.43
31527100,Triya Tailor,vedachopra@example.net,919235463187,12,1830.13
